
	    	
EasyGene 1.2 Server - prediction results
Technical University of Denmark

##gff-version 2
##source-version easygene-1.2b
##date 2017-03-29
##Type DNA
# model:  SAM03 Staphylococcus aureus MU50
# seqname		model	feature	start	end	   score       +/-	?	startc	    odds
# --------------------------------------------------------------------------------------------------------------
Chromosome	SAM03	CDS	924365	924754	4.32757	-	0	#ATG	-91.5893
Chromosome	SAM03	CDS	924978	925259	99.9989	-	0	#TTG	-71.8737
Chromosome	SAM03	CDS	925293	925589	40.8736	-	0	#ATG	-21.4195
Chromosome	SAM03	CDS	928936	929100	52.4477	-	0	#GTG	-1.0222
Chromosome	SAM03	CDS	930719	931021	54.8646	-	0	#ATG	-55.5089
Chromosome	SAM03	CDS	935259	935675	1.93764	-	0	#GTG	-52.4983
Chromosome	SAM03	CDS	938909	939190	99.6748	-	0	#GTG	-46.4389
Chromosome	SAM03	CDS	940898	941218	7.82542	-	0	#ATG	-10.0272
Chromosome	SAM03	CDS	944142	944501	10.4756	-	0	#GTG	-60.1817
Chromosome	SAM03	CDS	948391	948852	0.441142	-	0	#GTG	-31.7718
Chromosome	SAM03	CDS	951243	952121	1.30095e-06	-	0	#TTG	-43.5399
Chromosome	SAM03	CDS	951781	952077	65.1811	-	0	#GTG	-105.674
Chromosome	SAM03	CDS	954683	955090	2.34326	-	0	#GTG	-34.7048
Chromosome	SAM03	CDS	959425	959838	2.10283	-	0	#ATG	-45.8845
Chromosome	SAM03	CDS	959953	960267	38.8425	-	0	#GTG	-72.7302
Chromosome	SAM03	CDS	960805	961296	0.180305	-	0	#TTG	-32.5523
Chromosome	SAM03	CDS	962447	962770	29.64	-	0	#GTG	-43.4156
Chromosome	SAM03	CDS	963235	963564	25.1564	-	0	#ATG	-76.9568
Chromosome	SAM03	CDS	968678	968968	75.0912	-	0	#ATG	-37.9625
Chromosome	SAM03	CDS	977016	977714	0.000365222	-	0	#TTG	-103.668
Chromosome	SAM03	CDS	977849	978151	49.9624	-	0	#GTG	-32.3917
Chromosome	SAM03	CDS	978429	978716	84.298	-	0	#TTG	-106.21
Chromosome	SAM03	CDS	978731	979135	2.42986	-	0	#ATG	-31.3842
Chromosome	SAM03	CDS	980006	980377	7.36245	-	0	#ATG	-83.4523
Chromosome	SAM03	CDS	980824	981186	9.54797	-	0	#GTG	-47.4321
Chromosome	SAM03	CDS	987521	987817	56.178	-	0	#GTG	-29.5995
Chromosome	SAM03	CDS	988918	989517	0.00720011	-	0	#ATG	-38.7892
Chromosome	SAM03	CDS	994927	995475	0.0363294	-	0	#ATG	-84.8529
Chromosome	SAM03	CDS	995897	996838	1.91667e-07	-	0	#TTG	-353.167
Chromosome	SAM03	CDS	997619	998353	0.000120046	-	0	#ATG	-70.6687
Chromosome	SAM03	CDS	998458	998859	1.46147	-	0	#TTG	-16.9586
Chromosome	SAM03	CDS	1000351	1000644	70.7016	-	0	#GTG	-45.6189
Chromosome	SAM03	CDS	1000971	1001315	16.1902	-	0	#TTG	-47.7368
Chromosome	SAM03	CDS	1006293	1006616	29.9396	-	0	#GTG	-69.0096
Chromosome	SAM03	CDS	1010259	1010576	35.616	-	0	#ATG	-60.1758
Chromosome	SAM03	CDS	1012351	1012728	2.27975	-	0	#GTG	-13.6864
Chromosome	SAM03	CDS	1012892	1013467	0.0159526	-	0	#TTG	-92.3193
Chromosome	SAM03	CDS	1014138	1014443	50.3433	-	0	#ATG	-132.594
Chromosome	SAM03	CDS	1015591	1016019	0.701155	-	0	#TTG	-17.914
Chromosome	SAM03	CDS	1016082	1016549	0.421312	-	0	#GTG	-56.8581
Chromosome	SAM03	CDS	1017135	1017536	3.03243	-	0	#TTG	-75.2316
Chromosome	SAM03	CDS	1019196	1019504	39.9442	-	0	#GTG	-29.8673
Chromosome	SAM03	CDS	1020053	1020364	30.3489	-	0	#GTG	-24.1245
Chromosome	SAM03	CDS	1024405	1024788	5.09659	-	0	#GTG	-43.4601
Chromosome	SAM03	CDS	1024921	1025175	97.2422	-	0	#TTG	-16.9704
Chromosome	SAM03	CDS	1025393	1025803	2.32034	-	0	#TTG	-59.4783
Chromosome	SAM03	CDS	1025855	1026244	3.07184	-	0	#TTG	-24.1122
Chromosome	SAM03	CDS	1028906	1030126	3.00769e-11	-	0	#GTG	-148.669
Chromosome	SAM03	CDS	1028952	1029458	0.129984	-	0	#ATG	-140.881
Chromosome	SAM03	CDS	1032187	1032507	32.6572	-	0	#ATG	-94.6572
Chromosome	SAM03	CDS	1034560	1034853	34.9107	-	0	#ATG	-17.7302
Chromosome	SAM03	CDS	1037380	1037709	19.7389	-	0	#GTG	-26.5709
Chromosome	SAM03	CDS	1038332	1038655	26.0619	-	0	#TTG	-30.2938
Chromosome	SAM03	CDS	1043710	1044129	1.77183	-	0	#ATG	-52.4265
Chromosome	SAM03	CDS	1048052	1048576	0.0743858	-	0	#GTG	-46.8987
Chromosome	SAM03	CDS	1048958	1049263	50.3105	-	0	#ATG	-52.428
Chromosome	SAM03	CDS	1050336	1050677	17.739	-	0	#TTG	-61.9148
Chromosome	SAM03	CDS	1053860	1054243	5.1675	-	0	#GTG	-64.2275
Chromosome	SAM03	CDS	1056194	1056535	17.7397	-	0	#TTG	-97.9909
Chromosome	SAM03	CDS	1056999	1058018	1.66799e-08	-	0	#TTG	-105.87
Chromosome	SAM03	CDS	1061100	1061918	8.87002e-06	-	0	#GTG	-76.6238
Chromosome	SAM03	CDS	1065308	1065640	23.0561	-	0	#GTG	-115.889
Chromosome	SAM03	CDS	1071989	1072420	1.00328	-	0	#GTG	-28.1611
Chromosome	SAM03	CDS	1075001	1075450	0.724056	-	0	#GTG	-77.589
Chromosome	SAM03	CDS	1077653	1078021	7.91646	-	0	#ATG	-42.5433
Chromosome	SAM03	CDS	1078669	1078983	38.8406	-	0	#TTG	-60.1695
Chromosome	SAM03	CDS	1079052	1079387	20.0932	-	0	#TTG	-36.2673
Chromosome	SAM03	CDS	1082305	1082691	4.63161	-	0	#GTG	-41.6156
Chromosome	SAM03	CDS	1083058	1083675	0.00216816	-	0	#GTG	-16.4836
Chromosome	SAM03	CDS	1085640	1086047	0.417157	-	0	#ATG	-5.6674
Chromosome	SAM03	CDS	1086147	1086767	0.00289594	-	0	#ATG	-25.1263
Chromosome	SAM03	CDS	1087696	1088091	3.39223	-	0	#ATG	-35.683
Chromosome	SAM03	CDS	1088243	1088548	49.8565	-	0	#GTG	-43.0984
Chromosome	SAM03	CDS	1089871	1090551	0.000636292	-	0	#ATG	-129.83
Chromosome	SAM03	CDS	1100840	1101184	10.5407	-	0	#ATG	-22.0545
Chromosome	SAM03	CDS	1104651	1105286	0.00252875	-	0	#GTG	-54.3336
Chromosome	SAM03	CDS	1105353	1105742	0.271243	-	0	#GTG	0.6581
Chromosome	SAM03	CDS	1105824	1106393	0.0185013	-	0	#GTG	-42.0764
Chromosome	SAM03	CDS	1107615	1107965	13.5735	-	0	#GTG	-47.1008
Chromosome	SAM03	CDS	1108850	1109293	0.85943	-	0	#GTG	-47.0949
Chromosome	SAM03	CDS	1109409	1109714	50.3432	-	0	#GTG	-70.4698
Chromosome	SAM03	CDS	1115438	1115833	3.61729	-	0	#ATG	-52.5066
Chromosome	SAM03	CDS	1118588	1118908	30.1531	-	0	#TTG	-33.5426
Chromosome	SAM03	CDS	1121660	1122019	10.476	-	0	#ATG	-61.6494
Chromosome	SAM03	CDS	1124579	1124929	13.6355	-	0	#TTG	-57.8286
Chromosome	SAM03	CDS	1126437	1126787	13.6347	-	0	#GTG	-57.0987
Chromosome	SAM03	CDS	1133617	1135524	3.57687e-21	-	0	#GTG	-4.7381
Chromosome	SAM03	CDS	1136991	1137686	0.000400396	-	0	#TTG	-64.9829
Chromosome	SAM03	CDS	1142424	1142741	29.6816	-	0	#ATG	-28.4703
Chromosome	SAM03	CDS	1147556	1147864	46.1791	-	0	#TTG	-82.2669
Chromosome	SAM03	CDS	1150814	1151152	11.8013	-	0	#GTG	-20.8889
Chromosome	SAM03	CDS	1151341	1152189	3.48608e-06	-	0	#ATG	-68.8999
Chromosome	SAM03	CDS	1153204	1153320	23.3663	-	0	#GTG	2.4117
Chromosome	SAM03	CDS	1154988	1155332	14.9203	-	0	#ATG	-33.4638
Chromosome	SAM03	CDS	1156650	1156937	78.9091	-	0	#ATG	-34.0826
Chromosome	SAM03	CDS	1157247	1157696	0.715479	-	0	#GTG	-45.6154
Chromosome	SAM03	CDS	1166037	1166642	0.00637472	-	0	#GTG	-104.353
Chromosome	SAM03	CDS	1168043	1168279	76.1638	-	0	#ATG	-10.4383
Chromosome	SAM03	CDS	1169105	1169395	77.3673	-	0	#TTG	-55.3323
Chromosome	SAM03	CDS	1169952	1170293	17.7397	-	0	#ATG	-92.9712
Chromosome	SAM03	CDS	1170521	1170802	99.9989	-	0	#ATG	-72.4039
Chromosome	SAM03	CDS	1173707	1174030	29.5967	-	0	#GTG	-42.8578
Chromosome	SAM03	CDS	1177416	1177766	13.6381	-	0	#TTG	-96.8849
Chromosome	SAM03	CDS	1177778	1178044	31.0097	-	0	#ATG	-9.4998
Chromosome	SAM03	CDS	1179333	1179776	0.782561	-	0	#TTG	-33.5405
Chromosome	SAM03	CDS	1184540	1184824	91.7528	-	0	#GTG	-51.3047
Chromosome	SAM03	CDS	1186688	1186981	71.0247	-	0	#ATG	-94.7593
Chromosome	SAM03	CDS	1187625	1187906	95.9652	-	0	#ATG	-36.3265
Chromosome	SAM03	CDS	1190581	1190940	10.4766	-	0	#TTG	-79.6193
Chromosome	SAM03	CDS	1192589	1193026	1.03703	-	0	#GTG	-61.9408
Chromosome	SAM03	CDS	1196434	1196820	4.05209	-	0	#TTG	-30.164
Chromosome	SAM03	CDS	1197281	1197589	43.6218	-	0	#ATG	-35.1794
Chromosome	SAM03	CDS	1199209	1199604	3.62306	-	0	#ATG	-96.8115
Chromosome	SAM03	CDS	1201575	1201943	7.5547	-	0	#GTG	-35.5918
Chromosome	SAM03	CDS	1205578	1205964	4.72912	-	0	#GTG	-67.51
Chromosome	SAM03	CDS	1209974	1210591	0.00441345	-	0	#GTG	-98.3084
Chromosome	SAM03	CDS	1213898	1214350	0.519619	-	0	#ATG	-27.2579
Chromosome	SAM03	CDS	1214362	1214811	0.542281	-	0	#GTG	-25.7534
Chromosome	SAM03	CDS	1218394	1218711	35.6177	-	0	#ATG	-125.814
Chromosome	SAM03	CDS	1225935	1226318	5.16561	-	0	#TTG	-56.8189
Chromosome	SAM03	CDS	1231260	1231559	59.8109	-	0	#TTG	-84.4803
Chromosome	SAM03	CDS	1243838	1244353	0.098973	-	0	#GTG	-123.843
Chromosome	SAM03	CDS	1263640	1263972	23.0559	-	0	#TTG	-65.4143
Chromosome	SAM03	CDS	1264916	1265218	54.8765	-	0	#ATG	-88.2903
Chromosome	SAM03	CDS	1267633	1267914	36.8872	-	0	#GTG	-14.4866
Chromosome	SAM03	CDS	1269232	1269582	13.6381	-	0	#TTG	-84.258
Chromosome	SAM03	CDS	1271649	1271984	20.7774	-	0	#GTG	-41.5294
Chromosome	SAM03	CDS	1274020	1274211	0.765316	-	0	#GTG	10.8355
Chromosome	SAM03	CDS	1274992	1275333	15.7138	-	0	#TTG	-31.3213
Chromosome	SAM03	CDS	1275327	1275647	31.6336	-	0	#GTG	-38.2809
Chromosome	SAM03	CDS	1278669	1279061	3.5744	-	0	#GTG	-32.95
Chromosome	SAM03	CDS	1282440	1282715	84.4804	-	0	#TTG	-23.899
Chromosome	SAM03	CDS	1286946	1287512	0.0209941	-	0	#ATG	-107.173
Chromosome	SAM03	CDS	1289524	1290114	0.0100879	-	0	#ATG	-152.242
Chromosome	SAM03	CDS	1300492	1301106	0.00481688	-	0	#GTG	-54.0085
Chromosome	SAM03	CDS	1302157	1302456	44.9558	-	0	#GTG	-25.2401
Chromosome	SAM03	CDS	1302835	1303161	20.5589	-	0	#TTG	-25.2649
Chromosome	SAM03	CDS	1303402	1303740	19.3613	-	0	#GTG	-80.683
Chromosome	SAM03	CDS	1307931	1308248	18.0832	-	0	#TTG	-18.0615
Chromosome	SAM03	CDS	1311866	1312123	75.7891	-	0	#TTG	-15.1415
Chromosome	SAM03	CDS	1314561	1314923	9.59342	-	0	#TTG	-73.6697
Chromosome	SAM03	CDS	1315346	1315954	0.00580385	-	0	#ATG	-57.7463
Chromosome	SAM03	CDS	1316809	1317132	29.9212	-	0	#TTG	-53.2699
Chromosome	SAM03	CDS	1317829	1318362	0.057311	-	0	#TTG	-64.114
Chromosome	SAM03	CDS	1323694	1323969	94.3631	-	0	#GTG	-26.6747
Chromosome	SAM03	CDS	1326805	1327155	13.6378	-	0	#TTG	-63.8662
Chromosome	SAM03	CDS	1327418	1327852	1.02914	-	0	#ATG	-33.7441
Chromosome	SAM03	CDS	1329006	1329611	0.00637315	-	0	#ATG	-66.0501
Chromosome	SAM03	CDS	1330674	1331060	4.31285	-	0	#ATG	-33.5412
Chromosome	SAM03	CDS	1332759	1333085	27.4454	-	0	#GTG	-90.8682
Chromosome	SAM03	CDS	1332997	1333392	3.62306	-	0	#TTG	-111.2
Chromosome	SAM03	CDS	1333691	1333996	11.2833	-	0	#GTG	-9.6799
Chromosome	SAM03	CDS	1334482	1334865	5.16344	-	0	#GTG	-54.4536
Chromosome	SAM03	CDS	1341611	1342132	0.0823872	-	0	#GTG	-56.4236
Chromosome	SAM03	CDS	1342292	1342762	0.385293	-	0	#GTG	-122.79
Chromosome	SAM03	CDS	1343341	1343730	4.32718	-	0	#GTG	-61.5795
Chromosome	SAM03	CDS	1344835	1345584	7.54745e-05	-	0	#ATG	-118.514
Chromosome	SAM03	CDS	1347957	1348373	1.94133	-	0	#ATG	-105.912
Chromosome	SAM03	CDS	1353023	1353385	9.59343	-	0	#GTG	-82.3667
Chromosome	SAM03	CDS	1358066	1358419	12.491	-	0	#TTG	-62.7718
Chromosome	SAM03	CDS	1365827	1366273	0.788912	-	0	#TTG	-50.2424
Chromosome	SAM03	CDS	1372013	1372381	7.54755	-	0	#TTG	-35.5069
Chromosome	SAM03	CDS	1373454	1373951	0.170651	-	0	#TTG	-79.8987
Chromosome	SAM03	CDS	1374602	1375645	7.85905e-09	-	0	#GTG	-164.256
Chromosome	SAM03	CDS	1376962	1377282	32.656	-	0	#GTG	-61.029
Chromosome	SAM03	CDS	1379000	1379764	4.56027e-05	-	0	#GTG	-44.1674
Chromosome	SAM03	CDS	1385245	1385553	46.179	-	0	#GTG	-68.0731
Chromosome	SAM03	CDS	1385625	1386050	1.48447	-	0	#ATG	-120.221
Chromosome	SAM03	CDS	1385665	1385976	42.3434	-	0	#GTG	-55.3375
Chromosome	SAM03	CDS	1386619	1386909	77.3823	-	0	#TTG	-71.09
Chromosome	SAM03	CDS	1387068	1387607	0.0453406	-	0	#GTG	-39.1241
Chromosome	SAM03	CDS	1400076	1400495	1.77534	-	0	#TTG	-88.1082
Chromosome	SAM03	CDS	1400768	1401052	91.8187	-	0	#TTG	-62.3235
Chromosome	SAM03	CDS	1402788	1403090	54.8765	-	0	#GTG	-81.931
Chromosome	SAM03	CDS	1404058	1404888	6.10585e-06	-	0	#GTG	-71.2322
Chromosome	SAM03	CDS	1407091	1407408	28.5683	-	0	#TTG	-27.1738
Chromosome	SAM03	CDS	1410539	1410892	11.1536	-	0	#GTG	-31.8768
Chromosome	SAM03	CDS	1418197	1418484	33.9274	-	0	#GTG	-15.3644
Chromosome	SAM03	CDS	1420862	1421176	24.0972	-	0	#GTG	-21.2204
Chromosome	SAM03	CDS	1424697	1424996	59.5356	-	0	#GTG	-45.7513
Chromosome	SAM03	CDS	1426562	1426936	6.73331	-	0	#ATG	-53.6664
Chromosome	SAM03	CDS	1427633	1428103	0.368613	-	0	#GTG	-39.116
Chromosome	SAM03	CDS	1428384	1428722	19.3611	-	0	#TTG	-66.3908
Chromosome	SAM03	CDS	1430819	1431313	0.186845	-	0	#TTG	-90.4416
Chromosome	SAM03	CDS	1432132	1432440	46.0462	-	0	#GTG	-47.6927
Chromosome	SAM03	CDS	1435447	1436067	0.00389842	-	0	#GTG	-43.3859
Chromosome	SAM03	CDS	1441651	1442013	9.56392	-	0	#GTG	-49.0843
Chromosome	SAM03	CDS	1446264	1446641	6.14473	-	0	#ATG	-48.5571
Chromosome	SAM03	CDS	1458663	1459040	6.11189	-	0	#GTG	-45.0665
Chromosome	SAM03	CDS	1460445	1460753	46.1791	-	0	#ATG	-75.8926
Chromosome	SAM03	CDS	1462125	1462523	3.31472	-	0	#TTG	-109.033
Chromosome	SAM03	CDS	1463825	1464244	1.77534	-	0	#GTG	-80.2359
Chromosome	SAM03	CDS	1464226	1464591	8.7415	-	0	#GTG	-47.4358
Chromosome	SAM03	CDS	1464588	1464878	77.2479	-	0	#ATG	-48.8109
Chromosome	SAM03	CDS	1465346	1465702	11.1264	-	0	#GTG	-39.6249
Chromosome	SAM03	CDS	1473627	1474016	4.32711	-	0	#GTG	-61.1005
Chromosome	SAM03	CDS	1477130	1477525	3.62201	-	0	#GTG	-58.3051
Chromosome	SAM03	CDS	1481285	1481644	10.4766	-	0	#TTG	-76.5951
Chromosome	SAM03	CDS	1481734	1482138	2.66729	-	0	#ATG	-38.7307
Chromosome	SAM03	CDS	1484257	1484622	8.78396	-	0	#ATG	-94.1912
Chromosome	SAM03	CDS	1487057	1487449	3.9598	-	0	#GTG	-70.2025
Chromosome	SAM03	CDS	1489122	1489646	0.0753345	-	0	#ATG	-75.9341
Chromosome	SAM03	CDS	1489540	1489845	50.3433	-	0	#TTG	-74.316
Chromosome	SAM03	CDS	1498165	1498497	1.86458	-	0	#ATG	-2.1394
Chromosome	SAM03	CDS	1499216	1499599	3.56109	-	0	#ATG	-23.3945
Chromosome	SAM03	CDS	1502361	1502654	68.8288	-	0	#ATG	-37.8208
Chromosome	SAM03	CDS	1503251	1503556	50.343	-	0	#GTG	-65.0317
Chromosome	SAM03	CDS	1505688	1506023	17.9545	-	0	#GTG	-29.3696
Chromosome	SAM03	CDS	1515508	1515891	4.6484	-	0	#ATG	-32.6347
Chromosome	SAM03	CDS	1524412	1524741	25.1513	-	0	#GTG	-56.8391
Chromosome	SAM03	CDS	1524500	1524838	19.3613	-	0	#TTG	-142.123
Chromosome	SAM03	CDS	1527878	1528480	0.00659988	-	0	#GTG	-39.3767
Chromosome	SAM03	CDS	1534813	1535454	0.00211291	-	0	#ATG	-89.6856
Chromosome	SAM03	CDS	1540136	1540549	2.11545	-	0	#ATG	-50.1302
Chromosome	SAM03	CDS	1540500	1540850	11.0254	-	0	#GTG	-27.6431
Chromosome	SAM03	CDS	1547020	1547610	0.0100877	-	0	#TTG	-74.2206
Chromosome	SAM03	CDS	1548961	1550238	2.68441e-12	-	0	#GTG	-17.3776
Chromosome	SAM03	CDS	1552158	1552757	0.00111731	-	0	#GTG	-1.9152
Chromosome	SAM03	CDS	1555424	1555798	6.73967	-	0	#TTG	-81.7149
Chromosome	SAM03	CDS	1555464	1555763	59.8109	-	0	#TTG	-108.426
Chromosome	SAM03	CDS	1566119	1566673	0.0302641	-	0	#GTG	-104.041
Chromosome	SAM03	CDS	1574265	1574582	35.6177	-	0	#ATG	-80.5262
Chromosome	SAM03	CDS	1577765	1578082	33.1359	-	0	#GTG	-34.0513
Chromosome	SAM03	CDS	1578599	1578943	16.2525	-	0	#ATG	-76.7811
Chromosome	SAM03	CDS	1581991	1582287	52.6023	-	0	#GTG	-27.2307
Chromosome	SAM03	CDS	1584738	1585046	46.0124	-	0	#ATG	-46.8947
Chromosome	SAM03	CDS	1585911	1586291	5.64642	-	0	#GTG	-69.9251
Chromosome	SAM03	CDS	1589979	1590425	0.787044	-	0	#GTG	-48.3026
Chromosome	SAM03	CDS	1591594	1591872	75.8141	-	0	#GTG	-23.4119
Chromosome	SAM03	CDS	1594031	1594324	71.0232	-	0	#GTG	-61.1998
Chromosome	SAM03	CDS	1594752	1595228	0.193321	-	0	#GTG	-20.5277
Chromosome	SAM03	CDS	1597938	1598291	12.4914	-	0	#GTG	-80.4931
Chromosome	SAM03	CDS	1598245	1598796	0.0330513	-	0	#GTG	-53.9871
Chromosome	SAM03	CDS	1601654	1602169	0.0505532	-	0	#ATG	-17.4617
Chromosome	SAM03	CDS	1608645	1608938	69.4954	-	0	#GTG	-39.4624
Chromosome	SAM03	CDS	1610311	1611024	0.000196377	-	0	#GTG	-32.6196
Chromosome	SAM03	CDS	1612704	1612991	82.8729	-	0	#ATG	-40.3688
Chromosome	SAM03	CDS	1612972	1613292	32.6127	-	0	#GTG	-50.6222
Chromosome	SAM03	CDS	1613800	1614210	2.1232	-	0	#TTG	-34.0469
Chromosome	SAM03	CDS	1615996	1616328	22.9664	-	0	#ATG	-47.335
Chromosome	SAM03	CDS	1617882	1618205	29.9396	-	0	#TTG	-82.5387
Chromosome	SAM03	CDS	1619188	1619556	8.04217	-	0	#ATG	-119.07
Chromosome	SAM03	CDS	1619378	1619710	23.0558	-	0	#ATG	-64.1331
Chromosome	SAM03	CDS	1622953	1623294	17.7031	-	0	#GTG	-49.8882
Chromosome	SAM03	CDS	1624300	1624692	3.95959	-	0	#GTG	-63.1036
Chromosome	SAM03	CDS	1628468	1628815	14.8887	-	0	#ATG	-137.361
Chromosome	SAM03	CDS	1630376	1631032	0.00133221	-	0	#GTG	-72.0128
Chromosome	SAM03	CDS	1632241	1632573	23.0561	-	0	#TTG	-85.7786
Chromosome	SAM03	CDS	1636398	1636703	50.343	-	0	#GTG	-64.7404
Chromosome	SAM03	CDS	1638052	1638354	54.8392	-	0	#ATG	-52.1838
Chromosome	SAM03	CDS	1639312	1639602	59.0394	-	0	#ATG	-25.5865
Chromosome	SAM03	CDS	1639865	1640671	1.28804e-05	-	0	#GTG	-164.509
Chromosome	SAM03	CDS	1653683	1654171	0.223952	-	0	#TTG	-68.3319
Chromosome	SAM03	CDS	1656141	1656608	0.42169	-	0	#TTG	-98.9408
Chromosome	SAM03	CDS	1660320	1660688	8.04075	-	0	#ATG	-58.7916
Chromosome	SAM03	CDS	1666259	1666714	0.604779	-	0	#GTG	-95.6752
Chromosome	SAM03	CDS	1669715	1670005	77.3823	-	0	#GTG	-90.3162
Chromosome	SAM03	CDS	1671636	1672061	1.48447	-	0	#ATG	-93.9814
Chromosome	SAM03	CDS	1674780	1675076	65.1811	-	0	#TTG	-99.852
Chromosome	SAM03	CDS	1679751	1680200	0.663967	-	0	#GTG	-34.6906
Chromosome	SAM03	CDS	1680954	1681355	3.03188	-	0	#ATG	-60.01
Chromosome	SAM03	CDS	1682554	1682892	18.8223	-	0	#ATG	-39.2046
Chromosome	SAM03	CDS	1686027	1686344	35.4196	-	0	#GTG	-45.5661
Chromosome	SAM03	CDS	1686603	1686938	19.9571	-	0	#ATG	-35.596
Chromosome	SAM03	CDS	1689501	1689944	0.866681	-	0	#TTG	-78.2404
Chromosome	SAM03	CDS	1691079	1691411	15.7073	-	0	#TTG	-23.0522
Chromosome	SAM03	CDS	1691284	1691604	32.6572	-	0	#ATG	-112.43
Chromosome	SAM03	CDS	1691601	1691972	6.10164	-	0	#GTG	-28.6751
Chromosome	SAM03	CDS	1692790	1693062	91.1311	-	0	#TTG	-23.6944
Chromosome	SAM03	CDS	1694437	1694709	66.6142	-	0	#ATG	-18.476
Chromosome	SAM03	CDS	1695254	1695760	0.129975	-	0	#GTG	-67.0409
Chromosome	SAM03	CDS	1708281	1708694	2.12271	-	0	#ATG	-77.072
Chromosome	SAM03	CDS	1714606	1714959	12.4914	-	0	#TTG	-78.2073
Chromosome	SAM03	CDS	1715035	1715316	99.9989	-	0	#GTG	-83.3499
Chromosome	SAM03	CDS	1719672	1720199	0.0308244	-	0	#GTG	-15.3161
Chromosome	SAM03	CDS	1721022	1721447	1.17176	-	0	#GTG	-27.2891
Chromosome	SAM03	CDS	1725049	1725312	37.7456	-	0	#GTG	-10.3947
Chromosome	SAM03	CDS	1725645	1725944	56.2832	-	0	#GTG	-34.7001
Chromosome	SAM03	CDS	1735928	1736326	2.8483	-	0	#GTG	-30.3984
Chromosome	SAM03	CDS	1741265	1741615	13.5293	-	0	#GTG	-45.0285
Chromosome	SAM03	CDS	1743736	1744026	48.5454	-	0	#TTG	-21.4292
Chromosome	SAM03	CDS	1744839	1745342	0.142336	-	0	#GTG	-85.4247
Chromosome	SAM03	CDS	1753975	1754256	98.8636	-	0	#ATG	-41.8466
Chromosome	SAM03	CDS	1762757	1763089	23.0561	-	0	#ATG	-72.3212
Chromosome	SAM03	CDS	1763105	1763689	0.0121158	-	0	#GTG	-65.6065
Chromosome	SAM03	CDS	1764181	1764486	50.3106	-	0	#TTG	-52.4394
Chromosome	SAM03	CDS	1764860	1765612	6.8778e-05	-	0	#TTG	-104.757
Chromosome	SAM03	CDS	1766270	1766737	0.421551	-	0	#GTG	-60.4321
Chromosome	SAM03	CDS	1769061	1769855	1.86978e-05	-	0	#GTG	-92.7759
Chromosome	SAM03	CDS	1771633	1772094	0.505053	-	0	#GTG	-101.074
Chromosome	SAM03	CDS	1774069	1774533	0.461504	-	0	#GTG	-113.147
Chromosome	SAM03	CDS	1775131	1775673	0.0436046	-	0	#ATG	-117.297
Chromosome	SAM03	CDS	1777452	1777787	21.1289	-	0	#GTG	-66.6779
Chromosome	SAM03	CDS	1781920	1782222	54.8758	-	0	#GTG	-62.5385
Chromosome	SAM03	CDS	1786456	1786758	50.1314	-	0	#ATG	-32.5985
Chromosome	SAM03	CDS	1786964	1787383	1.77534	-	0	#GTG	-114.702
Chromosome	SAM03	CDS	1787435	1787725	77.3553	-	0	#GTG	-53.6862
Chromosome	SAM03	CDS	1788073	1788360	84.2443	-	0	#ATG	-51.8143
Chromosome	SAM03	CDS	1792313	1792636	29.9396	-	0	#GTG	-132.09
Chromosome	SAM03	CDS	1796341	1796640	59.8109	-	0	#ATG	-91.3498
Chromosome	SAM03	CDS	1796938	1797276	19.3613	-	0	#ATG	-81.549
Chromosome	SAM03	CDS	1798416	1799261	3.82985e-06	-	0	#ATG	-120.274
Chromosome	SAM03	CDS	1800708	1801148	0.948127	-	0	#GTG	-70.8319
Chromosome	SAM03	CDS	1805653	1805946	65.0483	-	0	#GTG	-32.6387
Chromosome	SAM03	CDS	1806967	1807305	15.1756	-	0	#ATG	-26.5885
Chromosome	SAM03	CDS	1813415	1813789	6.73967	-	0	#GTG	-80.0722
Chromosome	SAM03	CDS	1817324	1817671	14.8661	-	0	#GTG	-51.1558
Chromosome	SAM03	CDS	1819870	1820178	38.6831	-	0	#GTG	-28.5891
Chromosome	SAM03	CDS	1822059	1822541	0.268401	-	0	#TTG	-72.1146
Chromosome	SAM03	CDS	1824152	1824448	65.1811	-	0	#ATG	-88.261
Chromosome	SAM03	CDS	1830985	1831662	0.000697923	-	0	#ATG	-98.8689
Chromosome	SAM03	CDS	1831334	1831630	65.1811	-	0	#ATG	-100.081
Chromosome	SAM03	CDS	1840658	1841017	10.4766	-	0	#GTG	-96.5486
Chromosome	SAM03	CDS	1842898	1843179	99.9989	-	0	#ATG	-72.0671
Chromosome	SAM03	CDS	1843873	1844082	65.3789	-	0	#TTG	-5.5713
Chromosome	SAM03	CDS	1846839	1847180	17.7383	-	0	#GTG	-59.8636
Chromosome	SAM03	CDS	1850152	1850526	6.73898	-	0	#GTG	-60.648
Chromosome	SAM03	CDS	1856656	1857123	0.421186	-	0	#GTG	-55.7797
Chromosome	SAM03	CDS	1857473	1857844	7.28017	-	0	#TTG	-44.1134
Chromosome	SAM03	CDS	1863118	1863468	7.76971	-	0	#GTG	-19.7109
Chromosome	SAM03	CDS	1865149	1865877	4.84566e-05	-	0	#GTG	-9.9573
Chromosome	SAM03	CDS	1875893	1876258	8.04537	-	0	#GTG	-33.5747
Chromosome	SAM03	CDS	1877399	1877869	0.372593	-	0	#GTG	-40.7061
